,matpes_id,formula_pretty,cohesive_energy_per_atom
108309,mp-558992,In7GeIrO8,-4.4586075917647054
108310,matpes-20240214_558992_5,In7GeIrO8,-4.339175579999998
108311,matpes-20240214_558992_9,In7GeIrO8,-4.326527477058824
108312,matpes-20240214_558992_24,In7GeIrO8,-4.259595615588234
108313,matpes-20240214_558992_13,In7GeIrO8,-4.098155909411765
108314,matpes-20240214_558992_15,In7GeIrO8,-4.043470062352942
108315,matpes-20240214_558992_21,In7GeIrO8,-3.985450084705882
108316,matpes-20240214_558992_22,In7GeIrO8,-3.964306395294117
108317,matpes-20240214_558992_12,In7GeIrO8,-3.947545224117647
108318,matpes-20240214_558992_0,In7GeIrO8,-3.922116431764705
108319,matpes-20240214_558992_10,In7GeIrO8,-3.905373713529411
108320,matpes-20240214_558992_14,In7GeIrO8,-3.891724405294117
108321,matpes-20240214_558992_23,In7GeIrO8,-3.880154875220587
108322,matpes-20240214_558992_4,In7GeIrO8,-3.871429983529412
108323,matpes-20240214_558992_7,In7GeIrO8,-3.8688607682352942
108324,matpes-20240214_558992_11,In7GeIrO8,-3.866102655294116
108325,matpes-20240214_558992_19,In7GeIrO8,-3.854820658235294
108326,matpes-20240214_558992_17,In7GeIrO8,-3.8384834252941182
108327,matpes-20240214_558992_2,In7GeIrO8,-3.788876965294118
108328,matpes-20240214_558992_3,In7GeIrO8,-3.7733555723529393
108329,matpes-20240214_558992_6,In7GeIrO8,-3.756942207647059
108330,matpes-20240214_558992_18,In7GeIrO8,-3.694406437058822
108331,matpes-20240214_558992_8,In7GeIrO8,-3.689587815294118
108332,matpes-20240214_558992_1,In7GeIrO8,-3.688735153529413
108333,matpes-20240214_558992_20,In7GeIrO8,-3.682490987647058
108334,matpes-20240214_558992_16,In7GeIrO8,-3.538792514705882
108335,mp-1188928,In9Cu11,-3.250310656000002
108336,mp-1224313,In9Cu11,-3.229559721000001
108337,mp-571060,In9Pt13,-4.872234344545456
108338,matpes-20240214_1009018_2,InAg,-2.603519299999998
108339,matpes-20240214_1009018_11,InAg,-2.596126415
108340,matpes-20240214_1009018_21,InAg,-2.594452825000001
108341,matpes-20240214_1009018_5,InAg,-2.58380473
108342,mp-1009018,InAg,-2.581609464999999
108343,matpes-20240214_1009018_36,InAg,-2.579234790000001
108344,matpes-20240214_1009018_29,InAg,-2.57637455
108345,matpes-20240214_1009018_0,InAg,-2.575677909999999
108346,matpes-20240214_1009018_14,InAg,-2.55759974
108347,matpes-20240214_1009018_8,InAg,-2.533763934999999
108348,matpes-20240214_1009018_3,InAg,-2.5064739749999982
108349,matpes-20240214_1009018_38,InAg,-2.5027991
108350,matpes-20240214_1009018_32,InAg,-2.497994505000001
108351,matpes-20240214_1009018_6,InAg,-2.491298295
108352,matpes-20240214_1009018_7,InAg,-2.461767189999999
108353,matpes-20240214_1009018_10,InAg,-2.446795174999998
108354,matpes-20240214_1009018_28,InAg,-2.445275134999999
108355,matpes-20240214_1009018_17,InAg,-2.442410689999999
108356,matpes-20240214_1009018_4,InAg,-2.43433547
108357,matpes-20240214_1009018_18,InAg,-2.429126874999998
108358,matpes-20240214_1009018_33,InAg,-2.427911309999999
108359,matpes-20240214_1009018_27,InAg,-2.416523335000001
108360,matpes-20240214_1009018_19,InAg,-2.412838709999999
108361,matpes-20240214_1009018_20,InAg,-2.410038135
108362,matpes-20240214_1009018_23,InAg,-2.395170379999999
108363,matpes-20240214_1009018_1,InAg,-2.391329800000001
108364,matpes-20240214_1009018_9,InAg,-2.345077024999998
108365,matpes-20240214_1009018_12,InAg,-2.335867404999998
108366,matpes-20240214_1009018_30,InAg,-2.325008435000001
108367,matpes-20240214_1009018_26,InAg,-2.249705625
108368,matpes-20240214_1009018_22,InAg,-2.209955479999998
108369,matpes-20240214_1009018_13,InAg,-2.201546780000001
108370,matpes-20240214_1009018_25,InAg,-2.193054809999999
108371,matpes-20240214_1009018_15,InAg,-2.1844909749999992
108372,matpes-20240214_1009018_34,InAg,-2.148248819999999
108373,matpes-20240214_1009018_16,InAg,-2.13185657
108374,mp-1224724,InAg(MoO4)2,-5.024658458888888
108375,mp-22661,InAg(PS3)2,-3.386812220499999
108376,mp-20902,InAg(PSe3)2,-3.037310575500001
108377,mp-560403,InAg(WO4)2,-5.558460995833333
108378,matpes-20240214_1093943_2,InAg2Au,-2.94666428
108379,matpes-20240214_1093943_12,InAg2Au,-2.887518222499999
108380,matpes-20240214_1093943_11,InAg2Au,-2.874202125
108381,matpes-20240214_1093943_5,InAg2Au,-2.8720129125
108382,matpes-20240214_1093943_1,InAg2Au,-2.8481985800000023
108383,matpes-20240214_1093943_7,InAg2Au,-2.813712272500002
108384,matpes-20240214_1093943_8,InAg2Au,-2.800919405000002
108385,matpes-20240214_1093943_23,InAg2Au,-2.784914632500001
108386,matpes-20240214_1093943_9,InAg2Au,-2.7671053575
108387,matpes-20240214_1093943_6,InAg2Au,-2.756029085000001
108388,matpes-20240214_1093943_13,InAg2Au,-2.752201809999999
108389,matpes-20240214_1093943_4,InAg2Au,-2.723962787499999
108390,matpes-20240214_1093943_15,InAg2Au,-2.701404209999999
108391,matpes-20240214_1093943_14,InAg2Au,-2.6929560425
108392,matpes-20240214_1093943_10,InAg2Au,-2.642653705
108393,matpes-20240214_1093943_3,InAg2Au,-1.9045978149999991
108394,matpes-20240214_1093943_0,InAg2Au,-1.649128369999999
108395,mp-1093943,InAg2Au,-1.6491278774999991
108396,matpes-20240214_1093943_16,InAg2Au,-1.461739579999999
108397,mp-1224101,InAg2BiSe4,-2.961733335000001
108398,mp-1223987,InAg2SbSe4,-2.913522725
108399,mp-30343,InAg3,-2.807283965
108400,mp-1223787,InAg3,-2.7173833999999992
108401,mp-1223839,InAg3,-2.680226009999998
108402,mp-1212079,InAg3(CN)6,-4.781301358124999
108403,matpes-20240214_1212079_0,InAg3(CN)6,-4.604799975624999
108404,matpes-20240214_1212079_1,InAg3(CN)6,-4.571139109374999
108405,mp-555746,InAg3(PO4)2,-4.523037100714286
108406,mp-1211988,InAg3F6,-3.412014796
108407,mp-1206163,InAg3F6,-3.243988814000001
108408,matpes-20240214_1223819_0,InAg4,-2.571417457999999
108409,mp-1223893,InAgGeSe4,-3.193165814285714
108410,matpes-20240214_1206578_8,InAgI2,-2.152627782499998
108411,mp-1206578,InAgI2,-2.121258035
108412,matpes-20240214_1206578_0,InAgI2,-2.121258035
108413,matpes-20240214_1206578_1,InAgI2,-2.0882915
108414,matpes-20240214_1206578_5,InAgI2,-2.051759992499999
108415,matpes-20240214_1206578_3,InAgI2,-1.9495033624999991
108416,mp-22660,InAgO2,-3.9466338124999982
108417,mp-20329,InAgO2,-3.946583621249999
108418,mp-1097001,InAgO2,-3.826723344999999
108419,matpes-20240214_22660_1,InAgO2,-3.819318964999999
108420,matpes-20240214_1097001_28,InAgO2,-3.8099741875
108421,matpes-20240214_1097001_6,InAgO2,-3.725868334999999
108422,matpes-20240214_1097001_34,InAgO2,-3.6051356149999982
108423,matpes-20240214_1097001_32,InAgO2,-3.578008317499998
108424,matpes-20240214_1097001_26,InAgO2,-3.574101859999999
108425,matpes-20240214_1097001_3,InAgO2,-3.566961512499999
108426,matpes-20240214_1097001_31,InAgO2,-3.492877072499999
108427,matpes-20240214_1097001_23,InAgO2,-3.490835465
108428,matpes-20240214_1097001_33,InAgO2,-3.472515475
108429,matpes-20240214_1097001_16,InAgO2,-3.4700103524999992
108430,matpes-20240214_1097001_43,InAgO2,-3.45451338
108431,matpes-20240214_1097001_2,InAgO2,-3.435333627499998
108432,matpes-20240214_1097001_11,InAgO2,-3.432053504999999
108433,matpes-20240214_1097001_30,InAgO2,-3.411683704999999
108434,matpes-20240214_1097001_15,InAgO2,-3.411157237499999
108435,matpes-20240214_1097001_39,InAgO2,-3.4082682474999992
108436,matpes-20240214_1097001_42,InAgO2,-3.401953239999999
108437,matpes-20240214_1097001_14,InAgO2,-3.394028884999999
108438,matpes-20240214_1097001_40,InAgO2,-3.364135662499999
108439,matpes-20240214_1097001_38,InAgO2,-3.360700564999998
108440,matpes-20240214_1097001_29,InAgO2,-3.358987859999999
108441,matpes-20240214_22660_2,InAgO2,-3.354273539999999
108442,matpes-20240214_1097001_27,InAgO2,-3.351459824999999
108443,matpes-20240214_1097001_22,InAgO2,-3.350235642499999
108444,matpes-20240214_1097001_41,InAgO2,-3.341566764999999
108445,matpes-20240214_1097001_35,InAgO2,-3.335521554999999
108446,matpes-20240214_1097001_36,InAgO2,-3.310456287499999
108447,matpes-20240214_1097001_37,InAgO2,-3.291030962499999
108448,matpes-20240214_1097001_21,InAgO2,-3.266447502499998
108449,matpes-20240214_22660_0,InAgO2,-3.260992994999998
108450,matpes-20240214_1097001_13,InAgO2,-3.232164194999999
108451,matpes-20240214_1097001_10,InAgO2,-3.1882598874999992
108452,matpes-20240214_1097001_20,InAgO2,-3.1416661175
108453,matpes-20240214_1097001_18,InAgO2,-3.090363022499998
108454,matpes-20240214_1097001_24,InAgO2,-3.081379259999998
108455,matpes-20240214_1097001_19,InAgO2,-3.047033662499998
108456,matpes-20240214_1097001_25,InAgO2,-2.9892786449999997
108457,matpes-20240214_1097001_4,InAgO2,-2.9623759224999997
108458,matpes-20240214_1097001_7,InAgO2,-2.722089347499999
108459,matpes-20240214_1096056_8,InAgPd2,-3.665195100000002
108460,matpes-20240214_1096056_9,InAgPd2,-3.567400667499999
108461,matpes-20240214_1096056_6,InAgPd2,-3.267726854999999
108462,matpes-20240214_1096056_4,InAgPd2,-3.2264692575
108463,matpes-20240214_1096056_5,InAgPd2,-3.048519080000002
108464,matpes-20240214_1096056_7,InAgPd2,-3.04410241
108465,matpes-20240214_1096056_3,InAgPd2,-2.572155877500002
108466,matpes-20240214_1096056_2,InAgPd2,-2.156617905000001
108467,mp-1096056,InAgPd2,-1.660935775000002
108468,matpes-20240214_1096056_0,InAgPd2,-1.385275422500001
108469,matpes-20240214_1096056_1,InAgPd2,-1.3420637125
108470,mp-19833,InAgS2,-3.336017997500001
108471,mp-21459,InAgS2,-3.3351725625
108472,mp-20162,InAgS2,-3.284529522500001
108473,matpes-20240214_20162_0,InAgS2,-3.284529475000001
108474,mp-1097000,InAgS2,-3.269637732500001
108475,mp-634855,InAgS2,-3.237455180000001
108476,mp-1223835,InAgS2,-3.2207048475
108477,matpes-20240214_20162_6,InAgS2,-3.137628815000001
108478,matpes-20240214_20162_7,InAgS2,-3.11866908
108479,matpes-20240214_20162_2,InAgS2,-3.1046258975
108480,mp-676113,InAgS2,-3.101941620000001
108481,matpes-20240214_20162_10,InAgS2,-3.090562485000001
108482,matpes-20240214_20162_3,InAgS2,-3.083503092500001
108483,matpes-20240214_20162_4,InAgS2,-3.058944585
108484,matpes-20240214_20162_8,InAgS2,-3.036791495000001
108485,matpes-20240214_20162_9,InAgS2,-2.966713250000001
108486,matpes-20240214_20162_5,InAgS2,-2.899911882500001
108487,matpes-20240214_20162_1,InAgS2,-2.817978140000001
108488,mp-20554,InAgSe2,-3.1139058812500022
108489,mp-1268195,InAgSe2,-3.10339768875
108490,mp-1007685,InAgSe2,-3.041432740000001
108491,matpes-20240214_1223807_0,InAgSe2,-3.022543652500001
108492,mp-686712,InAgSe2,-3.018142107500001
108493,mp-35071,InAgSe2,-3.017501680000002
108494,matpes-20240214_1223807_7,InAgSe2,-2.96996751
108495,mp-1223836,InAgSe2,-2.9694375900000023
108496,matpes-20240214_1223807_8,InAgSe2,-2.963863597500001
108497,matpes-20240214_1223807_10,InAgSe2,-2.9345273200000013
108498,matpes-20240214_1223807_3,InAgSe2,-2.911331645
108499,matpes-20240214_1223807_5,InAgSe2,-2.85834019
108500,matpes-20240214_1223807_6,InAgSe2,-2.847346832500001
108501,matpes-20240214_1223807_4,InAgSe2,-2.723211085000002
108502,matpes-20240214_1223807_9,InAgSe2,-2.7041134
108503,matpes-20240214_1223807_11,InAgSe2,-2.686856797500002
108504,matpes-20240214_1223807_1,InAgSe2,-2.453211422500001
108505,matpes-20240214_1223807_2,InAgSe2,-2.334636275000001
108506,mp-1223900,InAgSeS,-3.21382095
108507,matpes-20240214_1223900_0,InAgSeS,-2.203709456250001
108508,mp-1223888,InAgSnSe4,-3.15899952
108509,mp-22386,InAgTe2,-2.827697417500001
108510,mp-1223798,InAgTe2,-2.817578117500002
108511,matpes-20240214_1223792_3,InAgTe2,-2.7593797225
108512,matpes-20240214_1223782_0,InAgTe2,-2.745536855000001
108513,matpes-20240214_1223798_0,InAgTe2,-2.721782162499998
108514,mp-1223792,InAgTe2,-2.710165570000001
108515,mp-1223782,InAgTe2,-2.687867960000002
108516,matpes-20240214_1223782_1,InAgTe2,-2.673409642500001
108517,matpes-20240214_1223792_2,InAgTe2,-2.65923995
108518,matpes-20240214_1223792_1,InAgTe2,-2.609273855000001
108519,matpes-20240214_1223792_5,InAgTe2,-2.422685455
108520,matpes-20240214_1223792_7,InAgTe2,-2.398467985
108521,matpes-20240214_1223792_0,InAgTe2,-2.303194547499998
108522,matpes-20240214_1223792_6,InAgTe2,-2.234574630000001
108523,matpes-20240214_1223792_4,InAgTe2,-2.1617435225
108524,mp-1223961,InAgTeSe,-2.95088492875
108525,mp-20305,InAs,-3.022512984999998
108526,matpes-20240214_20305_0,InAs,-3.022511034999997
108527,mp-1007652,InAs,-3.014986347499999
108528,matpes-20240214_20305_1,InAs,-2.977676315
108529,matpes-20240214_20305_25,InAs,-2.9522002949999973
108530,matpes-20240214_20305_21,InAs,-2.94998511
108531,mp-20412,InAs,-2.8953737062499982
108532,matpes-20240214_20305_3,InAs,-2.835397434999997
108533,matpes-20240214_20305_32,InAs,-2.823850714999999
108534,mp-21391,InAs,-2.7841999049999973
108535,matpes-20240214_20305_6,InAs,-2.750173709999998
108536,mp-641533,InAs,-2.7429600816666637
108537,matpes-20240214_20305_23,InAs,-2.686256624999998
108538,matpes-20240214_20305_33,InAs,-2.679806024999997
108539,matpes-20240214_20305_31,InAs,-2.644931599999999
108540,matpes-20240214_21391_2,InAs,-2.643825999999997
108541,matpes-20240214_20305_22,InAs,-2.610137744999999
108542,matpes-20240214_20305_24,InAs,-2.609625279999999
108543,matpes-20240214_20305_37,InAs,-2.591624164999999
108544,matpes-20240214_20305_9,InAs,-2.551805524999999
108545,matpes-20240214_20305_28,InAs,-2.550180224999998
108546,matpes-20240214_20305_7,InAs,-2.542308444999999
108547,matpes-20240214_20305_35,InAs,-2.536146809999998
108548,matpes-20240214_20305_8,InAs,-2.534148744999999
108549,matpes-20240214_21391_8,InAs,-2.532222174999997
108550,matpes-20240214_20305_20,InAs,-2.531556134999999
108551,matpes-20240214_20305_2,InAs,-2.5074825049999983
108552,matpes-20240214_20305_27,InAs,-2.490423314999997
108553,matpes-20240214_21391_7,InAs,-2.490414429999997
108554,matpes-20240214_20305_5,InAs,-2.4887508049999982
108555,matpes-20240214_20305_15,InAs,-2.474846274999997
108556,matpes-20240214_20305_42,InAs,-2.474422024999999
108557,matpes-20240214_20305_39,InAs,-2.471576434999999
108558,matpes-20240214_20305_29,InAs,-2.46190631
108559,matpes-20240214_20305_10,InAs,-2.4469866899999992
108560,matpes-20240214_21391_0,InAs,-2.438288049999997
108561,matpes-20240214_20305_30,InAs,-2.433196544999997
108562,matpes-20240214_20305_16,InAs,-2.432469724999997
108563,matpes-20240214_20305_13,InAs,-2.420229269999996
108564,matpes-20240214_20305_19,InAs,-2.408458204999998
108565,matpes-20240214_20305_38,InAs,-2.405384914999999
108566,matpes-20240214_20305_17,InAs,-2.386903524999997
108567,matpes-20240214_20305_36,InAs,-2.37592012
108568,matpes-20240214_1007652_0,InAs,-2.367554422499999
108569,matpes-20240214_20305_18,InAs,-2.354097889999998
108570,matpes-20240214_21391_6,InAs,-2.335517259999999
108571,matpes-20240214_20305_4,InAs,-2.316559674999997
108572,matpes-20240214_20305_43,InAs,-2.300656584999998
108573,matpes-20240214_20305_26,InAs,-2.297022694999999
108574,matpes-20240214_21391_3,InAs,-2.287925094999998
108575,matpes-20240214_20305_34,InAs,-2.269060974999998
108576,matpes-20240214_20305_11,InAs,-2.266872974999998
108577,matpes-20240214_20305_44,InAs,-2.223112749999998
108578,matpes-20240214_21391_1,InAs,-2.173214779999998
108579,matpes-20240214_20305_40,InAs,-2.171944929999998
108580,matpes-20240214_20305_12,InAs,-2.150017235
108581,matpes-20240214_20305_14,InAs,-2.100742279999998
108582,matpes-20240214_21391_4,InAs,-2.086345089999998
108583,matpes-20240214_20305_41,InAs,-1.876399789999997
108584,matpes-20240214_21391_5,InAs,-1.806551534999997
108585,mp-1224332,InAs4Pd15,-4.062043371500002
108586,mp-22604,InAsF6,-3.5218553187499992
108587,matpes-20240214_22604_1,InAsF6,-3.44366547375
108588,matpes-20240214_22604_0,InAsF6,-3.415308662499999
108589,mp-1188700,InAsH2O5,-4.049322374444445
108590,matpes-20240214_1184913_13,InAsO3,-3.646241653999999
108591,matpes-20240214_1184913_5,InAsO3,-3.6373067779999992
108592,matpes-20240214_1184913_12,InAsO3,-3.629244293999999
108593,matpes-20240214_1184913_4,InAsO3,-3.5689894339999992
108594,matpes-20240214_1184913_0,InAsO3,-3.568416848
108595,mp-1184913,InAsO3,-3.568416527999999
108596,matpes-20240214_1184913_16,InAsO3,-3.521744154
108597,matpes-20240214_1184913_15,InAsO3,-3.456123674
108598,matpes-20240214_1184913_7,InAsO3,-3.454804407999999
108599,matpes-20240214_1184913_1,InAsO3,-3.434045952
108600,matpes-20240214_1184913_2,InAsO3,-3.368485975999999
108601,matpes-20240214_1184913_6,InAsO3,-3.362832531999998
108602,matpes-20240214_1184913_10,InAsO3,-3.335116823999999
108603,matpes-20240214_1184913_9,InAsO3,-3.331994445999999
108604,matpes-20240214_1184913_3,InAsO3,-3.291254708
108605,matpes-20240214_1184913_11,InAsO3,-3.2798702179999992
108606,matpes-20240214_1184913_8,InAsO3,-3.220517685999999
108607,mp-1025293,InAsPd5,-4.261821908571426
108608,matpes-20240214_1025293_1,InAsPd5,-4.22090026142857
108609,matpes-20240214_1025293_0,InAsPd5,-3.911381669999999
108610,mp-1025212,InAsPt5,-5.23720673428571
108611,matpes-20240214_1025212_0,InAsPt5,-4.692084752857137
108612,mp-569683,InAu3,-3.30502811625
108613,matpes-20240214_569683_0,InAu3,-3.305028
108614,matpes-20240214_1223816_1,InAu3,-3.213602297499996
108615,matpes-20240214_1223816_3,InAu3,-3.169675242499998
108616,matpes-20240214_1223816_0,InAu3,-3.161656562499999
108617,mp-1223816,InAu3,-3.161655552500001
108618,matpes-20240214_1223816_4,InAu3,-3.150898242499998
108619,matpes-20240214_1223816_2,InAu3,-3.033333432500001
108620,mp-19723,InAuO2,-4.007705587500002
108621,mp-1246039,InBN2,-4.98098004
108622,mp-1246811,InBN2,-4.97531712875
108623,matpes-20240214_1246039_3,InBN2,-4.819742107499999
108624,matpes-20240214_1246039_2,InBN2,-4.803386929999999
108625,matpes-20240214_1246039_7,InBN2,-4.7903350475
108626,matpes-20240214_1246039_58,InBN2,-4.7817805775
108627,matpes-20240214_1246039_82,InBN2,-4.7779443175
108628,matpes-20240214_1246039_83,InBN2,-4.77254931
108629,matpes-20240214_1246039_79,InBN2,-4.764957072499999
108630,matpes-20240214_1246039_87,InBN2,-4.76268242
108631,matpes-20240214_1246039_9,InBN2,-4.761592572499999
108632,matpes-20240214_1246039_54,InBN2,-4.755319514999999
108633,matpes-20240214_1246039_66,InBN2,-4.7475883875000005
108634,matpes-20240214_1246039_77,InBN2,-4.744885545
108635,matpes-20240214_1246039_61,InBN2,-4.7439372775
108636,matpes-20240214_1246039_11,InBN2,-4.7429191075
108637,matpes-20240214_1246039_49,InBN2,-4.7344627375
108638,matpes-20240214_1246039_4,InBN2,-4.724817324999999
108639,matpes-20240214_1246039_55,InBN2,-4.712015795
108640,matpes-20240214_1246039_25,InBN2,-4.71035226
108641,matpes-20240214_1246039_39,InBN2,-4.7051690525
108642,matpes-20240214_1246039_21,InBN2,-4.700073064999999
108643,matpes-20240214_1246039_85,InBN2,-4.6964019375
108644,matpes-20240214_1246039_24,InBN2,-4.6900634425
108645,matpes-20240214_1246039_48,InBN2,-4.6896116025
108646,matpes-20240214_1246039_22,InBN2,-4.6781364325
108647,matpes-20240214_1246039_53,InBN2,-4.665591974999999
108648,matpes-20240214_1246039_20,InBN2,-4.6648740675
108649,matpes-20240214_1246039_81,InBN2,-4.661269677499999
108650,matpes-20240214_1246039_19,InBN2,-4.661125035
108651,matpes-20240214_1246039_38,InBN2,-4.6608781625
108652,matpes-20240214_1246039_41,InBN2,-4.659650222499999
108653,matpes-20240214_1246039_5,InBN2,-4.6567386475
108654,matpes-20240214_1246039_17,InBN2,-4.6562432475
108655,matpes-20240214_1246039_36,InBN2,-4.655554899999999
108656,matpes-20240214_1246039_37,InBN2,-4.6555509075
108657,matpes-20240214_1246039_23,InBN2,-4.654884929999999
108658,matpes-20240214_1246039_42,InBN2,-4.65463238
108659,matpes-20240214_1246039_56,InBN2,-4.650187227499999
108660,matpes-20240214_1246039_40,InBN2,-4.645236365
108661,matpes-20240214_1246039_65,InBN2,-4.630932095
108662,matpes-20240214_1246039_50,InBN2,-4.6284789625
108663,matpes-20240214_1246039_18,InBN2,-4.622812279999999
108664,matpes-20240214_1246039_8,InBN2,-4.6218286225
108665,matpes-20240214_1246039_47,InBN2,-4.6153230325
108666,matpes-20240214_1246039_12,InBN2,-4.611531907499999
108667,matpes-20240214_1246039_57,InBN2,-4.599843194999999
108668,matpes-20240214_1246039_26,InBN2,-4.593339192499999
108669,matpes-20240214_1246039_84,InBN2,-4.5738263075
108670,matpes-20240214_1246039_52,InBN2,-4.571800437499999
108671,matpes-20240214_1246039_64,InBN2,-4.5629311525
108672,matpes-20240214_1246039_67,InBN2,-4.54412468
108673,matpes-20240214_1246039_15,InBN2,-4.5324386275
108674,matpes-20240214_1246039_13,InBN2,-4.52664084
108675,matpes-20240214_1246039_16,InBN2,-4.517670897499999
108676,matpes-20240214_1246039_35,InBN2,-4.515801754999999
